OBJECTID,UNITS,ELEVATION,GlobalID,SHAPElen
2444,FEET,1000,{72B2F81E-D839-47DA-AAC3-B8402F618E62},169.73277625536468
2445,FEET,1000,{E47D5957-B29C-4A72-BB16-2E5638982F89},113.78832171071998
2446,FEET,1000,{B6BE9DD0-01BD-4066-B211-DF03FE1B3EB6},223.36369056940748
2447,FEET,1500,{DD2021D9-09C0-4600-8CC4-85F37B407033},52.821973562409575
2448,FEET,1000,{3A3BD430-5C57-4F89-A775-B6E17C0D69BD},18.21676387248144
2449,FEET,1000,{2F42E22C-E536-43AD-A2C3-83FADC8478D7},258.97414240972955
2450,FEET,1000,{B41F6423-1CCA-4DC7-88CA-7A61E212DE8F},68.06456987627678
2451,FEET,500,{A149EE53-3BF9-4D00-83CC-95DE64839147},398.6545647289803
2452,FEET,1000,{5E352839-114A-44D7-986E-17ECD03C5F6C},32.496608420282236
2453,FEET,1000,{ACF677EC-46E3-4328-99D8-057894991DF1},50.08089185040792
2454,FEET,1500,{8D9056C8-5A03-4BA0-9500-BEE8B9B40F3C},102.8885272343839
2455,FEET,1000,{9125ECFF-B723-40A0-896D-43B6CEA60224},4329.0224969354695
2456,FEET,1000,{27D7C87E-4FA6-4E71-941C-0913BEA8CF52},121.78618056732805
2457,FEET,1000,{6675DC84-F389-4843-A0B9-F02B6DF502E0},1699.933606043168
2458,FEET,1500,{072CE696-C441-4997-A8A3-AA0559CD2DE8},172.65128647843179
2459,FEET,1000,{53FF97E2-F9B3-4E18-9A91-6E3B09B0BC27},75.19490567593174
2460,FEET,1000,{134ABE75-5BDF-40C3-82D8-BCEE4E18AEF8},156.17713946901543
2461,FEET,1500,{32929566-ADEF-4ACE-9DAD-C8FC095B432D},112.63444991164792
2462,FEET,1000,{1A20E1C5-C145-4D4A-ADDD-6EF70B9DCC8B},114.23041086907853
2463,FEET,1000,{003704F5-0DB5-43A7-A18B-24B24DA22DF6},568.8598614193113
2464,FEET,1000,{3B419F5A-5340-42DA-B2B2-3B5F37BD8320},456.0037456064351
2465,FEET,1000,{4C6EC260-3CBB-469B-B0A6-0B1676549145},446.1694868509709
2466,FEET,1000,{C23FA453-6F31-4982-8769-54094D5430B2},441.1118110425213
2467,FEET,1000,{C9AF4DE0-8F0F-4781-A236-B511AE556C8A},175.8250194918175
2468,FEET,1500,{121B9F05-2EC5-4FDC-8738-3D32130B73BE},305.7548680674578
2469,FEET,1000,{49E38217-29E9-48EB-AD24-092828D186C2},232.35616571208948
2470,FEET,1000,{BDC9DE54-97D5-4461-8E6E-79EC732EC2B4},201.1187040395084
2471,FEET,1000,{74E3BAA7-E12A-4B99-B600-240CF7FADA0D},76.39032933491941
2472,FEET,1500,{34E37E47-CDE6-4B12-95D0-0C0BED83F979},72.10569640746729
2473,FEET,1000,{7F21BF91-9E55-4570-BFC4-17C47BBD9562},67.55344695064177
2474,FEET,1500,{7CD8694B-5A50-471C-9BAF-AAC4AC6338F7},289.2048706481486
2475,FEET,1000,{FF2DC0BF-8368-4AEF-BB46-7B7DB3C6986D},180.6391612566926
2476,FEET,1000,{BAACB85F-95ED-4C9E-84D5-60335B58A48B},78.04470991360417
2477,FEET,1000,{C1FFF89E-F277-4885-950D-F75351DD11FA},151.78246170220999
2478,FEET,1000,{A7C5E935-449D-4A6C-9E9A-98E28C31952E},50.43186893300397
2479,FEET,1500,{ABBAB347-D6D5-4E18-AD85-3ED7E020F44D},179.76995330966284
2480,FEET,1500,{CCF8FB6D-BED5-4D91-86A9-6FBA911DD473},170.5010751023344
2481,FEET,1000,{D4A98122-EF82-4CC9-A154-E88C82C53DFB},194.43998057580936
2482,FEET,1000,{8534921C-0ADE-45FE-AAA3-4D35946EDE1A},105.88140893303974
2483,FEET,1500,{A85F1C38-26D5-4353-9AB8-7B702354C648},354.29728775219
2484,FEET,1000,{3F1DCFAD-A3A2-4AA8-A731-7176EECB5B17},99.17013145245208
2485,FEET,1000,{DC5D0F69-1D61-456D-9CB6-9E0E0FBC36E3},379.9796092846624
2486,FEET,1500,{36EF5DA6-EBD6-457B-BD4F-0403D398D39C},422.42767745142544
2487,FEET,1500,{F3542134-E203-4963-8F69-9E98C7EC38AF},5650.120788031375
2488,FEET,1500,{ACC8F52B-8903-4A6B-BBFD-BEC0E4F50E2E},109.53054473866499
2489,FEET,1500,{9713C47F-C667-4378-821E-F63913CEA046},88.3357499460645
2490,FEET,1500,{F3FDB9BE-308B-4634-A629-527B779017CA},5039.720261265805
2491,FEET,1000,{DADF2B6C-6C4E-46C9-B8B0-03B842FA8CFA},74.41396596885822
2492,FEET,1000,{06B6CEA1-8AFC-4E35-9D24-AE27D763BD33},133.46884494299618
2493,FEET,1500,{96102586-3A07-4E54-B1B6-9B948964F6DB},223.37972947908096
2494,FEET,1000,{C59D551A-C2E7-4693-B54A-65B3CBDF4EBD},163.39726422678507
2495,FEET,1000,{9AEAAB71-4B71-4981-A7B4-7ACE36192484},47.41766768915743
2496,FEET,1500,{A3D1205A-D39D-48EB-B779-D4F6E5088560},120.00754547203486
2497,FEET,1000,{35456041-8352-4FD0-AEB2-E73EB1D1A760},134.51426893287734
2498,FEET,1000,{4933192E-BC9A-4329-BBAF-C38C994FC351},239.13238599351408
2499,FEET,1500,{80750051-F437-4DE9-97FE-33372247A433},111.83599216273132
2500,FEET,1500,{937B9ACC-612B-480C-A729-04571CBE73F5},309.805828915183
2501,FEET,1000,{919C86A6-8635-4DAA-A7FB-4348C4D6BAFC},192.85165556051558
2502,FEET,1500,{0022D912-E02B-4753-8ACC-E21DE4406D8C},94.73793667595459
2503,FEET,1000,{5379B0B0-14FC-468A-8AC5-28F69C7E9EF7},88.78676922972733
2504,FEET,1500,{B1A3204E-294F-41DB-A10A-CB57386BCFA1},100.78341363513346
2505,FEET,1000,{E3AA132B-C78D-4E90-AABD-C5DAC9A844CF},325.995880573661
2506,FEET,1000,{CA8B0B91-A408-41C8-AD1E-A9526104783A},243.66775985222986
2507,FEET,1000,{7DE1B0B1-EAB4-4F00-B9FE-7795AB5CF183},896.6726615734829
2508,FEET,1500,{8E64E684-1A3E-4F7C-98F3-8DA76784A9C1},125.30386599717508
2509,FEET,1000,{E313C7A6-481B-4B11-AACD-E187D04D9A43},109.37953420826474
2510,FEET,1000,{936AD70D-39D6-45BD-8365-41D6432138ED},408.46288665355047
2511,FEET,1000,{C423C777-BFD9-448A-BA12-7F9406F2DF4F},245.61305726387073
2512,FEET,1500,{59768BE0-A762-4160-9139-A9FCB93ACB24},63.56693008277211
2513,FEET,1000,{F2E09870-B17A-4F6A-8EC1-AA38DCD91B73},272.4353851653133
2514,FEET,1500,{A29CB60D-DE4B-45AB-8D2F-FB0D32EDDD94},118.25440236119177
2515,FEET,1000,{60AF31D9-011E-4C6C-B40D-FCDF0ADDB9CD},116.41183491176218
2516,FEET,1000,{6EB00434-F00E-4C93-9187-C82B4694CEA0},185.76314259806426
2517,FEET,1500,{54F5DAAB-C0F4-4194-8254-75B182CACAB1},35.184036836338144
2518,FEET,1000,{CBFCE5AF-8D83-472A-9A83-5F3D2294D758},55.093186256971734
2519,FEET,1000,{36D9BF03-27F8-48BC-88CB-FDA4F4A48E50},274.4554936377453
2520,FEET,1000,{2A5AF3AC-BDF8-434D-86FE-F08DB203D312},177.0564519980318
2521,FEET,1000,{1316956D-E799-4DB0-87B1-FFEF23084712},62.93609305262747
2522,FEET,1000,{41FCC4B0-8F22-4CF3-AFB3-941EC1C8D043},116.52119667003551
2523,FEET,1000,{663FF882-4DE8-4141-A078-7383E454927C},148.64600692595636
2524,FEET,1000,{2498C583-8525-4AFF-87B1-B2517135A297},179.2759890640181
2525,FEET,1000,{917E9259-C450-489E-9637-717CC9B8ABE0},363.6580318153255
2526,FEET,1500,{CD4FE1CF-CC73-4110-B22E-FCAC054D44C2},44.08805322887502
2527,FEET,1000,{5402601B-9CA4-4B1F-B915-F132091C7C8F},99.68827470019433
2528,FEET,1500,{BCBA03B2-DF18-419D-A8B0-DB18DC534BB7},76.75727064708418
2529,FEET,1000,{EE84D04B-4527-4608-894D-89632AE1AC5E},112.13805987991451
2530,FEET,1000,{CCD82C22-0477-44D9-A55B-067240AFF6F4},203.33480572736917
2531,FEET,1500,{0B2CD2E3-F39C-40AC-BCD4-D9730AE925AC},36.84737542599433
2532,FEET,1500,{50F86552-04EA-47F9-A700-AF0D13966D68},98.67665181513603
2533,FEET,1000,{48E990C0-0E14-48C7-83C6-1B77564351E2},54.19637870852129
2534,FEET,1000,{3322839E-360F-4DCB-BB94-2300A8412286},102.29715659396943
2535,FEET,1500,{EE268878-0A01-4530-8389-6691FAAE2A70},87.69023300766489
2536,FEET,1000,{108C2D1D-1B06-49CC-8DC2-F65F2A13CBFB},291.18205539635335
2537,FEET,1000,{6C7EC8BE-378E-4EE7-997D-B0BE225FBAF1},114.93773218708094
2538,FEET,1000,{E3DCBAD9-A2C2-418F-8ABC-09C11474EAD8},125.83471713134256
2539,FEET,1000,{8F2E2605-5CF6-4E6F-8BEF-DC9793603B78},5326.007196785005
2540,FEET,1500,{E8CF6572-7045-4C9A-AE12-D9D39F88847F},90.18911419726557
2541,FEET,1500,{8A31C163-6A6C-4780-B9DA-F2EA49B5523A},90.34550660096055
2542,FEET,1000,{018FB9E5-B567-4C5B-B651-3DB98194F3A0},2220.994575290985
2543,FEET,1000,{870D5324-D6C3-4FF8-9FC8-54CD66F03E61},443.99395902003033
2544,FEET,1500,{29227CD5-3B0B-4A25-AD4C-E59059151670},31.26025242669576
2545,FEET,1000,{BA8104EA-C042-44DA-8F8B-1B73676093E0},95.69348488699048
2546,FEET,1500,{A219B1DE-4290-44C7-BE4F-7EC3A0AAA0FF},278.93637999526595
2547,FEET,1500,{A05B1B9B-3A55-4D6A-B8EB-FA6337762556},72.41739083238113
2548,FEET,1000,{C9942499-944C-4063-8D8A-89E6152BAB3C},137.55756058533248
2549,FEET,1000,{C1DBD5F6-2A57-4D24-9925-B5DFB15D6BE7},133.35248646008048
2550,FEET,1500,{9E5A5B4E-8C5E-4939-B460-343CE6100E0B},505.0542130376604
2551,FEET,1000,{803A076E-217C-4B49-9E53-69A3EC956A06},57.84461286113569
2552,FEET,1500,{0A4D0B7F-5CBA-4FB9-BB01-DC77F8148D5D},57.21809249787991
2553,FEET,1500,{17DAEFA2-1177-437E-8BE7-0EDD6CBEA706},171.30026538014104
2554,FEET,1000,{5D05F69A-93C0-4583-8CB9-83AFC4541A0B},377.1198171882222
2555,FEET,1500,{FD6D003C-5583-4FC9-B947-AB8131FB21CD},1684.8013515708312
2556,FEET,1500,{DA2361FE-6B3E-4FE0-B32F-C4D81EA681B1},70.23105799642872
2557,FEET,1500,{35E4938B-5D56-411F-8CB4-357F5BE9A3D1},103.38738225767784
2558,FEET,1500,{3AC580F2-084C-49CE-9987-A444D3239671},54.228621987940414
2559,FEET,500,{E7FFF31A-ACF1-4B4C-B10F-4F05E550B094},17.93100072211003
2560,FEET,1500,{357D38E8-E3FB-47E4-877C-139DB0560851},158.2063247051981
2561,FEET,1000,{CA290CA5-EC70-4303-A242-20C8A8ED61BA},110.70718655593679
2562,FEET,1000,{982E0348-5282-4310-9D58-045F03243DD5},171.56329478592133
2563,FEET,1000,{C7CBB869-C279-4005-8C89-8D29556B167A},189.1731991451912
2564,FEET,1000,{AF53795E-FD95-4EE8-9F90-6401E03B896E},72.33213737253587
2565,FEET,1000,{F6C72907-1524-4CF3-ADC3-917E8B25E3B8},271.5281804593908
2566,FEET,1500,{9ADB7CAE-F1CC-4154-B47E-71417AA1D9DA},16650.22386335543
2567,FEET,1500,{E9256EAD-0029-4106-8DBD-D2E5BF06B32A},297.67242668636686
2568,FEET,1000,{BB918253-8B63-403F-B83E-6F52D083115E},73.97375640065901
2569,FEET,1000,{C42A10BF-C9F1-41FC-BB2C-6E5F3F1DB343},133.20040538579505
2570,FEET,1000,{CF76EEF2-71BB-43C3-B379-154777728041},67.38689595781707
2571,FEET,1000,{4A81F8C2-4E1E-4335-90E5-CD474BF43985},151.59564955921545
2572,FEET,1000,{E1908377-D34F-422C-903E-8B32AFB26ACD},144.16411545944385
2573,FEET,1500,{5532020B-099E-460B-82C2-B377BF3B2B41},12315.005660755847
2574,FEET,1000,{A6CB2A7F-2F89-4FEF-8B49-5DB00D2D55CF},286.9557965325729
2575,FEET,1000,{2262FFE2-F146-45BE-ABC7-E5C7180EAC25},209.32238999033376
2576,FEET,1000,{0B7A2793-1C1A-4881-A962-DDCD3D89CA01},604.9951281237638
2577,FEET,1000,{65C72615-1684-4C35-A65C-21B2D8134C48},67.52940485724231
2578,FEET,1000,{48671EF4-7B6D-4242-BEDC-E56AEACFEF58},128.89292404488606
2579,FEET,1000,{4769082C-610A-4CC2-9EC4-1004B8E34D57},8.083419883676065
2580,FEET,1000,{BAA8A47B-8E2A-44AD-B5EB-DD7A836742F5},151.98600910865306
2581,FEET,1000,{D071D6ED-1054-4147-B1BC-4A3D55EEA53B},128.93220696184525
2582,FEET,1500,{451D4642-6C9A-441E-8358-76619196A79F},229.5838672994941
2583,FEET,1000,{E524CD7E-A711-4E97-BBA1-B4500845EC61},77.80288989987604
2584,FEET,1000,{A053FD7F-A4B0-43D0-B361-2456FD1980B1},120.50642293426627
2585,FEET,1000,{35E37845-E24B-4A27-9760-7F3E09C0084B},40.07741763090622
2586,FEET,1000,{028E173D-A31D-4FC0-B498-4EAC3CF85001},678.1762573510521
2587,FEET,1000,{E3F42D59-7F2D-482D-84FD-D87AAC69E6C1},127.72052008257012
2588,FEET,1000,{C7D1CF3F-9476-445C-97DA-77EB0C320C03},262.45629582416296
2589,FEET,1000,{401EC6D6-BD73-4ABE-9E0A-DE05C94D9AFA},196.12774607855297
2590,FEET,1000,{D4A0A43F-31F6-4969-90CE-0EDCD554C57D},101.20296742505865
2591,FEET,1000,{7206F8D8-24B4-4F7C-8554-F66697C56D21},118.07590478195208
2592,FEET,1000,{249764C4-343F-4A86-A367-CF854050A53D},152.35375858945991
2593,FEET,1000,{21671C3E-D6E9-4806-8671-FD9C5B37E918},70.38485311230384
2594,FEET,1000,{8D3B9978-6728-4FB8-9C65-07E57D87A622},276.4243986805031
2595,FEET,1000,{02BE344A-00A9-43ED-B0FE-42F963D3CE8A},206.34029928057592
2596,FEET,500,{69D24A55-2212-44AB-AF65-23B4ADFAE36D},81.14815560410874
2597,FEET,1000,{92235306-A500-46F3-BB8B-83F34C2B3D7B},66.9396589363614
2598,FEET,500,{4FEABD35-9BE2-4D1D-BC5E-50DDA78668C6},227.06710813523955
2599,FEET,1000,{CA3D5E37-1ACE-48AD-BA41-2992F23FB0F7},225.1303017559231
2600,FEET,1000,{12CBE7CA-170C-4E07-9BB9-EB72D3F197DA},75.04804634563115
2601,FEET,1000,{42E569FC-056A-4733-B803-5E6625370297},385.8614627695484
2602,FEET,1000,{DD820936-E8D0-45FA-931E-CA4310684174},173.86501436689733
2603,FEET,1000,{6494C870-4A64-4BDF-AB01-91E872AF4E3D},154.59245173335174
2604,FEET,1000,{CCCD5544-8DE6-4E4D-B3D0-A5AB30A66BC9},250.69278956196572
2605,FEET,1500,{66C118D9-9D83-471F-BCF2-56ADB0BBEA70},191.71720863193255
2606,FEET,1000,{693B396E-32C9-4CBC-B8BD-C69F920C67ED},196.7665788935345
2607,FEET,1000,{77BD52E4-ED42-489A-94AF-8151C12D0693},80.56974614011168
2608,FEET,1000,{07DC52ED-9DA9-42D7-B5C5-D40742B1E8EC},393.19602492189324
2609,FEET,1000,{C8931BF2-01E6-4CE7-86FE-B9674D2C050F},140.38751666586273
2610,FEET,1000,{91387893-71E4-433A-90DF-08A16B2CD024},355.17628402317786
2611,FEET,1500,{77C9071C-0125-4B45-A79C-A7D5350AFDDE},48.21563780518783
2612,FEET,1000,{D741ED92-4383-421A-85B8-8933F1736E4E},12.168427708700053
2613,FEET,1000,{839ECE17-3666-4164-A5D4-051F57F699F4},118.16751115144382
2614,FEET,1000,{057BFF13-39D5-4A69-9CBA-B90FEABC1DCA},303.7518622500642
2615,FEET,1500,{E8E7950C-471D-479A-BC4A-152DED4C1BB7},101.607254184757
2616,FEET,2000,{D37E7D4D-B3B4-450F-B491-9E047C0C7802},117.97991166099175
2617,FEET,2000,{5EB31F6F-4E0C-4D1F-8AA0-2DAFDC8E62DC},187.18682842136414
2618,FEET,1000,{99A89B98-400C-478F-958E-878DDED7D763},170.14228542026413
2619,FEET,1000,{6C8B4ADF-F17C-4B64-8DA4-9F858DD5635F},421.3357960201363
2620,FEET,1000,{F81F6142-1B12-4CF4-BF74-1AC5B8E9C706},105.69797270835612
2621,FEET,1000,{7DB0AC38-4C55-41F5-99BA-CE050F27B747},444.0137850950502
2622,FEET,1000,{59489ADF-CB48-4C1C-8F5A-BC7019A1E763},122.5556581396833
2623,FEET,1000,{9243BB02-11E2-4791-AA46-C9AD28E1F137},140.34129337842413
2624,FEET,1000,{12241CE1-6A92-4BF8-9C61-A7FF4348179F},462.6752123387242
2625,FEET,1000,{BF82DEBE-8225-4C46-AB03-FD014E78E249},86.24131922358572
2626,FEET,1000,{9117E5E6-12F7-4CC6-9E37-D0A0C4995C94},117.60664376515248
2627,FEET,1000,{6244A5BD-207D-4B9D-B40D-B7095DBCF459},184.28383289235805
2628,FEET,1000,{FC8BC879-95B3-48A5-811B-4F50B639FA4D},128.11657556073442
2629,FEET,1500,{9AF8791B-AC33-4F81-8104-60DD04392B6F},170.85224604741973
2630,FEET,1500,{148895D3-BA5D-4393-9068-9C2E3F54A7EB},256.24428888358267
2631,FEET,1500,{9AEABF2D-1528-4635-B96D-BE2C42985D7F},242.20461275616833
2632,FEET,1000,{7179DD50-B492-4E7F-B3E0-053032F6F136},171.46377951314128
2633,FEET,1000,{62873176-B811-4157-8B1B-2575F520E649},240.2837881105032
2634,FEET,1000,{7DE7CD0F-7760-4D6F-ACD5-F716B94AC594},178.29669143078098
2635,FEET,1500,{425C45BF-622D-479E-8B28-7E905BC5898B},195.27199929150385
2636,FEET,1500,{C8F82614-F68B-4D55-A3EE-9F9F21E46B4E},59.86617174230891
2637,FEET,1500,{670E6BB6-3737-48D5-AA9B-7C91CA33472C},160.0600695314069
2638,FEET,1000,{4CE522C1-7D39-4A6F-81A1-8101868730BC},1439.136629590283
2639,FEET,1000,{51AEF1B7-CA9C-4FAC-BFDC-ED70A71B08DB},488.26475185613043
2640,FEET,1500,{E6B89234-E5AF-4A47-B9A5-4C420D055994},4970.135626044623
2641,FEET,1000,{A41AED72-B46F-45B2-AE1A-A782557E2FA5},108.27144605596173
2642,FEET,1500,{CF34418B-1525-4BBE-B972-27729990CB56},31.116207989756997
2643,FEET,1000,{6FAE76C8-0B1A-4134-BE24-7F4ED7E1EF4D},127.92124736683024
2644,FEET,1500,{FA7640E0-23AA-4CB2-9771-96F38FD14504},84.30440604028091
2645,FEET,1000,{D251F8DC-1ED4-4607-BDE0-562D077A5978},223.56981966802195
2646,FEET,1000,{F6737B98-D6B6-4565-BD1D-59CAED3AA812},111.70451470403022
2647,FEET,1500,{3B1336A7-144D-4CE4-80CA-012CF44A70F1},40.23943532430173
2648,FEET,1500,{B2E5C7DC-38EA-416A-9F62-37C69084CA35},77.04878471724699
2649,FEET,1000,{931AA943-E132-4C72-BA25-8023842DFC20},88.49446435124426
2650,FEET,1500,{912D51CE-305F-47C9-B45E-6D204CCDD969},38.46430349634138
2651,FEET,1500,{C2267397-8F45-4689-B661-630A7F8CFDED},14.227732754043071
2652,FEET,1000,{688C6BA9-7A1F-45FF-B997-CC0A04E2B11B},1830.5890495239998
2653,FEET,500,{EAF8EF08-9251-4B3B-9D34-B592D001DE9B},186.8626153685502
2654,FEET,1000,{EB6D74C3-F448-45A4-90DD-5E5774247AD2},208.99771093421228
2655,FEET,1500,{1DB41438-B587-46A1-9378-8F5BA624BDAE},75.07013946180099
2656,FEET,500,{FA9EC121-3ED8-41B7-89EB-466809F7EB2C},476.1996304516095
2657,FEET,1500,{6737B578-34D5-4330-9309-18A24319C812},29.351018666883483
2658,FEET,1000,{395D8330-44C3-4911-9CF0-E3C70ACEC616},159.05815184347205
2659,FEET,1000,{2C2A4FAF-7DA5-41D7-A68B-B49F5E1F8620},100.94448373145049
2660,FEET,1000,{9E84F423-CC95-4A60-B442-04F5D737B46C},121.49552905531804
2661,FEET,1000,{DA61A9DE-0F5C-429A-BCE2-D670CEA69AF8},106.05657206059509
2662,FEET,1500,{1EEDAF67-34A3-4E7E-85A9-55BAB50D0333},261.11504376556945
2663,FEET,1000,{20AC1938-58DD-49B3-80FE-3C090DCC9DEC},54.42989937864767
2664,FEET,1000,{AFB73863-7E01-41C7-8394-7AC02560EC87},242.5587895978946
2665,FEET,1500,{9291D161-1A18-409C-B29B-6F48DE32C06E},61.82308883399363
2666,FEET,1000,{47CEB40E-5C75-4430-BDAE-83FC18F9FC27},1218.2422500531318
2667,FEET,1500,{0A425DE0-91A0-41AA-9BCD-1912E4A4200B},53.60068855897303
2668,FEET,1000,{5B64FEB4-C263-415A-B468-95AC0E313E68},484.1099976176155
2669,FEET,1000,{DE9B7692-0ED6-4651-A8D3-DB3209B7F6BF},94.4039468450809
2670,FEET,1000,{886E2595-46C6-4A8A-A00B-1BBEB72EAD5F},135.22796915307902
2671,FEET,1000,{15296446-BCCD-44FF-9868-6D0DBB1E545C},30.200394390754344
2672,FEET,1500,{B2B994DF-CEE3-4820-A69C-01B15D8D8403},81.79570976278306
2673,FEET,1000,{912EC3AB-1AC4-4492-9688-73985E344019},213.801193372142
2674,FEET,1000,{3CABB355-2E6B-49E5-867A-3C9DDF8BFDCF},150.51474474931365
2675,FEET,1000,{FB0451BF-30C9-4015-A98B-3788258139BB},137.41611149242468
2676,FEET,1000,{A5A4CA1D-EE3A-4D11-92B5-62A7674427E9},120.6752432926601
2677,FEET,1000,{7334CCA8-1F1A-4C35-A697-A6AF6BD88AAD},290.69797214236274
2678,FEET,1500,{1DEC3B96-3D40-40D9-B911-B0D4EA3180F4},175.1537488229213
2679,FEET,1000,{7764249E-6B85-427A-A7F6-42FD8F94D119},116.29949349925758
2680,FEET,1000,{064842FD-5E73-4642-AA43-048C307809C6},119.81964697235586
2681,FEET,1000,{B1B03B93-FDAD-498C-91CC-697ED05ECBE7},213.22700986553073
2682,FEET,1000,{06ABA82E-835A-4A8B-BE32-0573D7F49780},117.62247224943994
2683,FEET,1000,{BCB33B1B-A808-4EF5-97AB-053526DDF3AE},288.40324085140554
2684,FEET,1500,{A31DA8E4-1EBE-4166-B181-4354F9AB386F},8.807651633814947
2685,FEET,1000,{AF873B99-7513-4C4E-A31E-98CD32E6E220},318.29797577747735
2686,FEET,1000,{6E49C546-1155-49CE-937C-FA79459C3C5D},482.46492469682676
2687,FEET,1500,{C65AC6AB-93D1-4554-AB4C-1FBF283F372C},63.999840867119175
2688,FEET,1000,{C10AAEDE-A1D9-4F4F-A785-40ECD2C1662F},76.51950213142239
2689,FEET,1000,{1B3E98CD-A37B-4492-B18F-D30D41E2D480},191.72473997455566
2690,FEET,1000,{AA5165E1-28E0-44FD-9865-8DE718FBD2B9},318.3726314293322
2691,FEET,1000,{F73E2DF1-5114-40DB-923D-212649F04E64},643.2506789160514
2692,FEET,1000,{171E36D9-42A0-4C80-BCC9-68D343F52D2F},206.8985251580031
2693,FEET,1000,{055C3786-BAC4-4B60-AE85-5FDA95D7BCE3},163.56870516989633
2694,FEET,1500,{AEC08815-7DA7-40A9-A86D-4EB74820E494},447.8120038081525
2695,FEET,1000,{077396B2-F5E4-4053-8504-6392B9EBBE60},237.5918141232801
2696,FEET,1500,{47A6CA98-138A-438A-8C0A-B6D4EEE74749},49.77216037374505
2697,FEET,1500,{00B90525-C683-4A58-9285-D2459F5D2890},139.4999569440841
2698,FEET,1000,{A1DD6B47-C363-431B-B1D2-CE3BF546FA9A},257.05437288108294
2699,FEET,1000,{CE09EE2B-84C0-4347-954A-31932AE8874C},150.58681963653171
2700,FEET,1000,{9F35F897-AFDC-4243-9D59-DB9DE658849B},410.6370444337311
2701,FEET,1000,{D661017D-DE32-4FE2-8E70-817ADBA14049},276.0773695692546
2702,FEET,1000,{01820325-B16A-4B33-BB1C-4DE91E5C1A46},153.3502436532377
2703,FEET,1000,{C8A869C1-7A0B-4191-B4DD-D483DDE23ABA},202.2071224314901
2704,FEET,1000,{D6B07137-D1D9-46E1-85A6-8637E73F039F},595.7988619671681
2705,FEET,1000,{A16C5BFA-AF22-484A-B17A-04A317055EB0},202.70285858752598
2706,FEET,1500,{712F60AE-5CAF-45F6-BB0B-7753043582E9},9.11674572712872
2707,FEET,1500,{0E8CC7D8-BD18-40FB-B8DD-8AE5AB7E27F1},246.1271285309902
2708,FEET,1500,{1536232D-58E1-481A-B944-F4E347836ED8},50.16072805511529
2709,FEET,1000,{3BAC8FAF-2C75-4965-9D29-79396287E191},13261.881940838466
2710,FEET,1500,{2F3F1911-FC57-4109-A942-805A64159B32},28.389774766132003
2711,FEET,1000,{CA0C9A83-5E61-4DDD-A507-A1A7B946E0D2},99.07941659511451
2712,FEET,1500,{7047021B-B1E2-4356-86D1-93552BC26134},119.91189868149841
2713,FEET,1500,{D83A6283-8CD5-4FF5-ABDD-6B8F125F64F5},30.545007578778964
2714,FEET,1000,{54315CAB-E206-4BBB-945F-BBAA6E817D6F},32.00352196263241
2715,FEET,1000,{DF39949A-4D95-40DE-82BD-3E04EF280238},164.732349128864
2716,FEET,1000,{753D25F6-EE37-4FC6-B71A-A1DB26E82C86},263.355446198818
2717,FEET,1000,{E6D94AB2-57DD-4B49-9E01-27C3D4C55C9F},171.42943920790023
2718,FEET,1000,{80B786E5-A3A6-4860-81F7-4D9E5425D3BD},99.83401525128372
2719,FEET,1000,{4F65DDE4-4107-4AEE-84C1-3BCDBAFCEF99},506.1669669913139
2720,FEET,1500,{A16BD871-01E0-4DD6-B9D6-AA577400B096},73.96903801812684
2721,FEET,1000,{C95D8864-0D15-4E7C-8A7B-21ECD8E58BB5},95.52037716555482
2722,FEET,1000,{F4715231-4E95-45FC-9283-0396C709A906},258.1615161027571
2723,FEET,1500,{EC146A16-61E5-4653-98C9-8D3104E8D5C3},95.36364121951598
2724,FEET,1000,{6CE5C06A-73A5-4CE1-B4B9-966B22DD884E},193.39088273613737
2725,FEET,2000,{6B661FA2-ED0B-4AF3-AC1E-9DBE702AAB24},203.8377454270643
2726,FEET,1000,{43CF5407-A09A-42B9-A61A-F55790F244D9},135.7553482904407
2727,FEET,1500,{2E7DA6AA-B80C-4834-9315-64459CFA4E08},40.11924612716767
2728,FEET,1000,{6CBAED95-623B-4D37-81A6-D04F57D0F2E3},100.44037416792095
2729,FEET,1500,{1B82061E-2BA4-44F2-9BF6-4E06510CA5CF},485.3473727525753
2730,FEET,1000,{1BA0F098-4F73-4E45-9F80-1A6548086AF8},89.29292516721662
2731,FEET,1000,{B30AB3AF-813C-4839-A725-BBBA7B8972C8},55.24314582332634
2732,FEET,1000,{635893B3-6C4C-4DCB-84FF-197150D4C970},497.158824189741
2733,FEET,1500,{96231711-6240-49C1-9549-7623A604506A},65.29415016083563
2734,FEET,1000,{7386DE6D-CEDD-4E78-A967-0AEF626004E4},149.3246146081629
2735,FEET,1000,{47433366-153C-4776-8946-F0B03CB83149},2716.900778504932
2736,FEET,1500,{A581A381-75AE-4013-921C-A37BA3BB4EAE},8.979602192733731
2737,FEET,1500,{30682ABB-970D-4C32-A580-45300F87A670},67.91965592719019
2738,FEET,1000,{1A932949-5603-424B-87E3-6231480DBA78},199.2558677259105
2739,FEET,1500,{8B9061F4-BACA-4050-A4F0-E298EF99CD13},77.94947628278497
2740,FEET,1000,{0B6648B7-A465-4B9D-A1E5-F3A4B1899DBC},98.68036444473437
